Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Level 1,Level 2,Mapping type,Mapped identifier,Mapped label,Mapped type
89,Public transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 118; 108; 69,Business support; Mobility; Good living environment; Social inclusion,Business support,,is addressed by,906,"Stations, stops and shelters",Service
89,Public transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 118; 108; 69,Business support; Mobility; Good living environment; Social inclusion,Business support,,is addressed by,905,Transport service disruption information,Service
89,Public transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 118; 108; 69,Business support; Mobility; Good living environment; Social inclusion,Business support,,is addressed by,907,Transport tickets and passes,Service
89,Public transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 118; 108; 69,Business support; Mobility; Good living environment; Social inclusion,Business support,,is addressed by,908,Transport timetable information,Service
54,Training and skills,,2013-03-04,2013-03-04,,Need,51; 107; 122,Education; Financial security; Business support,Business support,,is addressed by,27,Adult education courses,Service
54,Training and skills,,2013-03-04,2013-03-04,,Need,51; 107; 122,Education; Financial security; Business support,Business support,,is addressed by,239,Disabled people - employment and training schemes,Service
54,Training and skills,,2013-03-04,2013-03-04,,Need,51; 107; 122,Education; Financial security; Business support,Business support,,is addressed by,343,Employment and training initiatives,Service
54,Training and skills,,2013-03-04,2013-03-04,,Need,51; 107; 122,Education; Financial security; Business support,Business support,,is addressed by,1394,Support when leaving education,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,528,Bulky household waste collections,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,859,Clinical household waste,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,523,Commercial  clinical waste disposal,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,519,Commercial waste bins,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,517,Commercial waste collection,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,520,Commercial waste disposal sites,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,522,Commercial waste special collections,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,518,Commercial waste spillage,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,850,Hazardous waste collection,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,530,Household garden waste,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,1473,Household waste accumulation,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,854,Household waste assisted collection,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,524,Household waste collection,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,526,Household waste containers,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,531,Household waste disposal sites,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,1470,Household waste enforcement,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,1744,Residential waste spillages,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,689,Skip services,Service
91,Waste disposal,,2017-01-04,2017-01-04,Added in April 2017 review,Need,122; 108,Business support; Good living environment,Business support,,is addressed by,428,Syringe disposal,Service
6,Democracy,,2013-03-04,2013-03-04,,Need,,,,,,,,
8,Ability to vote,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,364,Electoral register,Service
8,Ability to vote,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,1013,Postal voting,Service
8,Ability to vote,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,361,Proxy voting,Service
8,Ability to vote,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,362,Voting,Service
5,Equality,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,861,Equality and diversity,Service
41,To be listened to,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,645,Complaints advocacy,Service
41,To be listened to,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,353,Complaints procedure,Service
41,To be listened to,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,653,Customer satisfaction surveys,Service
41,To be listened to,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,1536,Feedback and suggestions,Service
41,To be listened to,,2013-03-04,2013-03-04,,Need,6,Democracy,Democracy,,is addressed by,630,School complaints procedure,Service
51,Education,,2013-03-04,2013-03-04,,Need,,,,,is addressed by,1,Home schooling,Service
51,Education,,2013-03-04,2013-03-04,,Need,,,,,is addressed by,32,School curriculum,Service
94,Adult education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,27,Adult education courses,Service
98,Alternative education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1765,Alternative provision of education,Service
98,Alternative education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1,Home schooling,Service
98,Alternative education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1766,Pupil referral unit,Service
96,Digital skills,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,27,Adult education courses,Service
96,Digital skills,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,239,Disabled people - employment and training schemes,Service
96,Digital skills,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,343,Employment and training initiatives,Service
95,Evening classes,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,27,Adult education courses,Service
95,Evening classes,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1791,Arts  and creative classes,Service
95,Evening classes,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1789,Exercise and fitness classes,Service
93,Higher education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1614,16 to 19 bursary fund,Service
93,Higher education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1135,Education transport for 16-19 year olds,Service
99,Nursery education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,53,Children's centres,Service
99,Nursery education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,888,Early years grant,Service
99,Nursery education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,50,Nursery education grant,Service
99,Nursery education,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,12,Nursery school places,Service
92,School places,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,17,Local schools,Service
92,School places,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,12,Nursery school places,Service
92,School places,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,13,Primary school places,Service
92,School places,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,705,School admission appeals,Service
92,School places,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,14,Secondary school places,Service
119,School transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51; 118,Education; Mobility,Education,,is addressed by,1135,Education transport for 16-19 year olds,Service
119,School transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51; 118,Education; Mobility,Education,,is addressed by,891,School transport,Service
119,School transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51; 118,Education; Mobility,Education,,is addressed by,3,School transport - additional support,Service
119,School transport,,2017-01-04,2017-01-04,Added in April 2017 review,Need,51; 118,Education; Mobility,Education,,is addressed by,40,Special educational needs transport,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,162,Advocacy for carers,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1765,Alternative provision of education,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1755,Carers assessment,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,53,Children's centres,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,645,Complaints advocacy,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1741,Early education for 2 year olds,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,8,"Education, health and care (EHC) plan",Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1579,Family information services,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1,Home schooling,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1772,Integrated family support,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,241,Leisure and social activities inclusion,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,7,"Psychological, psychiatric or social work services in schools",Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1766,Pupil referral unit,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,890,School nursing,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1787,Sensory rooms,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,10,Special educational needs - placement in mainstream school,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,9,Special educational needs assessment,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,40,Special educational needs transport,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,205,Specialist equipment for disabled people,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,1788,"Speech, language and communication therapy",Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,642,Young people's drop in activities,Service
97,Special educational needs (SEN),,2017-01-04,2017-01-04,Added in April 2017 review,Need,51,Education,Education,,is addressed by,643,Young people's organised activities,Service
100,Family support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,,,,,,,,
48,Access to advocacy,,2013-03-04,2013-03-04,,Need,107; 121; 69; 110; 100,Financial security; Safe and appropriate home; Social inclusion; Improved health and wellbeing; Family support,Family support,,is addressed by,162,Advocacy for carers,Service
48,Access to advocacy,,2013-03-04,2013-03-04,,Need,107; 121; 69; 110; 100,Financial security; Safe and appropriate home; Social inclusion; Improved health and wellbeing; Family support,Family support,,is addressed by,728,Advocacy for social care clients,Service
48,Access to advocacy,,2013-03-04,2013-03-04,,Need,107; 121; 69; 110; 100,Financial security; Safe and appropriate home; Social inclusion; Improved health and wellbeing; Family support,Family support,,is addressed by,645,Complaints advocacy,Service
48,Access to advocacy,,2013-03-04,2013-03-04,,Need,107; 121; 69; 110; 100,Financial security; Safe and appropriate home; Social inclusion; Improved health and wellbeing; Family support,Family support,,is addressed by,163,Counselling,Service
48,Access to advocacy,,2013-03-04,2013-03-04,,Need,107; 121; 69; 110; 100,Financial security; Safe and appropriate home; Social inclusion; Improved health and wellbeing; Family support,Family support,,is addressed by,169,Translation and interpreting,Service
102,Ante natal care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,927,Midwifery and maternity services,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,19,Childcare out of school hours,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,20,Childminding,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,53,Children's centres,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,888,Early years grant,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1282,Educational support for looked after children,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,264,Hospice care for children and young people,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,50,Nursery education grant,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,12,Nursery school places,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,263,Residential care for children and young people,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,260,Respite care for children and young people,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,18,School holiday schemes,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,261,Shared care for children and young people,Service
80,Child care,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,840,Support for children in care,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1769,Care order,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1723,Care plan,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1780,Child assessment order,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1726,Child employment registration,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,1676,Child poverty needs assessment,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,266,Child protection,Service
60,Child protection,,2013-03-04,2013-03-04,,Need,100,Family support,Family support,,is addressed by,310,Child protection orders,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1466,Accessibility - local facilities,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,147,Assisted garden maintenance,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,297,Community support groups and organisations,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,61,Council tax band reductions,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,901,Demand responsive transport,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,221,Disabled and older people - rail card,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,137,Disabled facilities grant,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,280,Disabled people - bus passes,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,299,Disabled people - employment advice,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,239,Disabled people - employment and training schemes,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,178,Disabled people - home adaptations and aids,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,276,Disabled people - Motability scheme,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,274,Disabled people - parking bays,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,279,Disabled people - parking permits,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,275,Disabled people - taxi card,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1054,Housing Care and Repair scheme,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,456,Leisure passes,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1615,Public toilets - RADAR keys ,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1787,Sensory rooms,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,107,Sheltered housing,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1790,Short breaks,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1056,Special needs capital grants,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,865,Special needs library facilities,Service
103,Disabilities and special needs support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1788,"Speech, language and communication therapy",Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,1538,Cemeteries and crematoria,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,875,Civil funerals,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,324,Death - historical searches,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,321,Death registration,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,335,Funeral records,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,333,Grave purchasing,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,825,Independent funerals,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,334,Memorial construction,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,325,Mortuaries,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,329,Municipal funerals,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,326,Repatriation of bodies - England and Wales,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,327,Repatriation of bodies abroad,Service
106,End of life support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 110,Family support; Improved health and wellbeing,Family support,,is addressed by,322,Stillbirth registration,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,225,Adult carers,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,732,Alternative care providers,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,1437,Carers allowance,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,1755,Carers assessment,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,298,Carers support groups,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,227,Respite care for adults,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,260,Respite care for children and young people,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,261,Shared care for children and young people,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,1790,Short breaks,Service
101,Help with care,,2017-01-04,2017-01-04,Added in April 2017 review,Need,110; 100,Improved health and wellbeing; Family support,Family support,,is addressed by,300,Young carers support,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,53,Children's centres,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,1579,Family information services,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,831,Family support groups,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,264,Hospice care for children and young people,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,1772,Integrated family support,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,260,Respite care for children and young people,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,229,Shared care for adults,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,261,Shared care for children and young people,Service
104,Parenting support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100,Family support,Family support,,is addressed by,1790,Short breaks,Service
105,Youth support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 69; 121,Family support; Social inclusion; Safe and appropriate home,Family support,,is addressed by,700,Advice for young people,Service
105,Youth support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 69; 121,Family support; Social inclusion; Safe and appropriate home,Family support,,is addressed by,837,Children and young people - preventative services,Service
105,Youth support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 69; 121,Family support; Social inclusion; Safe and appropriate home,Family support,,is addressed by,1772,Integrated family support,Service
105,Youth support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 69; 121,Family support; Social inclusion; Safe and appropriate home,Family support,,is addressed by,642,Young people's drop in activities,Service
105,Youth support,,2017-01-04,2017-01-04,Added in April 2017 review,Need,100; 69; 121,Family support; Social inclusion; Safe and appropriate home,Family support,,is addressed by,643,Young people's organised activities,Service
107,Financial security,,2017-01-04,2017-01-04,Added in April 2017 review,Need,,,,,,,,
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,650,Accommodation certificates,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,1142,Caretaking,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,122,Communal heating charge,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,913,Empty residential properties,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,115,Garage lettings,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,123,Home contents insurance,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,112,Homelessness support,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,1714,Hostels and emergency accommodation,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,912,House clearance and re-housing,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,87,Housing association  nomination and registration,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,120,Housing rent,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,148,Housing rent setting,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,1771,Housing service charges,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,91,Housing tenant support,Service
42,Housing support,,2013-03-04,2013-03-04,,Need,121; 107,Safe and appropriate home; Financial security,Financial security,,is addressed by,119,Late tenancy arrears,Service
